2400000G390B,VNP,HGH,G39,3
5600000G4090,QDU,VNP,G40,7
2400000G4120,VNP,WHH,G41,6
5i00000G4200,ENH,VNP,G42,4
2400000G4320,VNP,ENH,G43,3
5400000G4400,WHH,VNP,G44,5
2400000G450B,VNP,FZS,G45,11
1g00000G4706,DFT,VAB,G47,4
0h00000G4809,VAB,DFT,G48,4
1g00000G4908,DFT,VAB,G49,4
0h00000G5007,VAB,DFT,G50,4
2400000G5100,BXP,CUW,G51,6
7700000G5200,CUW,BXP,G52,5
2400000G5300,BXP,CUW,G53,4
7700000G5400,CUW,BXP,G54,6
2400000G550O,BXP,EAY,G55,4
4f00000G5601,EAY,BXP,G56,5,,220621-0711
2400000G570N,BXP,EAY,G57,5,,220621-0711
4f00000G5801,EAY,BXP,G58,4
2400000G590G,BXP,EAY,G59,4
4f00000G6001,EAY,BXP,G60,4,,220621-0711
2400000G6100,FTP,TNV,G61,2
2700000G6200,TNV,FTP,G62,2
2400000G6300,FTP,TNV,G63,3
2400000G6520,BXP,WHN,G65,3,,220621-0711
4e00000G6600,WHN,BXP,G66,4
2400000G6710,BXP,WHN,G67,4
4e00000G6800,WHN,BXP,G68,3
2400000G6910,BXP,WHN,G69,4
4e00000G7000,WHN,BXP,G70,3
2400000G7120,BXP,KOM,G71,8
8000000G7200,KOM,BXP,G72,8,,220621-0711
2400000G7300,BXP,KQW,G73,8
7800000G7400,KQW,BXP,G74,7,,220621-0711
2400000G7700,BXP,IZQ,G77,7,,220623-0711
6c00000G7800,IZQ,BXP,G78,8,,220622-0711
2400000G790J,BXP,XJA,G79,8
6i00000G800L,IOQ,BXP,G80,7,,220620-29
6i00000G800M,IOQ,BXP,G80,7,,220630-0711
2400000G8120,BXP,IOQ,G81,8,,220621-0711
6i00000G8200,IOQ,BXP,G82,8
2400000G830W,BXP,CWQ,G83,6
6c00000G8410,CWQ,BXP,G84,6,,220621-0711
2400000G8510,BXP,NXG,G85,6
5u00000G8610,NXG,BXP,G86,6
2400000G8710,BXP,ICW,G87,6
7600000G8800,ICW,BXP,G88,6
2400000G890J,BXP,ICW,G89,6
7600000G9002,ICW,BXP,G90,6
2400000G9120,BXP,LAJ,G91,5
8d00000G9200,LAJ,BXP,G92,5
2400000G9300,BXP,BHZ,G93,9
7300000G9400,BHZ,BXP,G94,10,,220621-0711
2400000G9500,BXP,ZAF,G95,3,,单&220701-11
3800000G9600,ZZF,BXP,G96,3,,单&220701-11
2400000G9700,BXP,ZAF,G97,2
3800000G9800,ZAF,BXP,G98,2,,单&220701-11
5l0000G10280,AOH,VNP,G102,10
240000G10335,VNP,AOH,G103,9
5l0000G10491,AOH,VNP,G104,11
240000G1050R,VNP,AOH,G105,9
5l0000G106C1,AOH,VNP,G106,11
240000G1070R,VNP,AOH,G107,9
5q0000G10800,EPH,VNP,G108,12
240000G1093M,VNP,AOH,G109,11
5l0000G110D0,AOH,VNP,G110,10
240000G1111G,VNP,AOH,G111,11
5l0000G112A0,AOH,VNP,G112,10
240000G1131A,VNP,AOH,G113,11
5l0000G11400,AOH,VNP,G114,11
240000G11521,VNP,HGH,G115,10
5l0000G11600,AOH,VNP,G116,11
240000G1171C,VNP,AOH,G117,8
5l0000G11809,AOH,VNP,G118,11
240000G1190R,VNP,AOH,G119,12
240000G12113,VNP,AOH,G121,9
5l0000G12200,AOH,VNP,G122,10
240000G12333,VNP,AOH,G123,11
5l0000G12404,AOH,VNP,G124,11
240000G1251R,VNP,AOH,G125,11
5l0000G12604,AOH,VNP,G126,10,,w5671
5l0000G126F0,AOH,VNP,G126,9,,220621-23|28-30
240000G1273Y,VNP,AOH,G127,12
550000G12800,SHH,VNP,G128,14
240000G12921,VNP,AOH,G129,14
5l0000G13091,AOH,VNP,G130,12
5l0000G13203,AOH,VNP,G132,13
240000G1330N,VNP,SHH,G133,12
5l0000G134C1,AOH,VNP,G134,13
240000G1350I,VNP,AOH,G135,13
240000G13712,VNP,AOH,G137,11
5l0000G13800,AOH,VNP,G138,11
240000G13919,VNP,AOH,G139,11
5l0000G14082,AOH,VNP,G140,11
240000G1410O,VNP,AOH,G141,11
5l0000G14270,AOH,VNP,G142,10
240000G1430Y,VNP,AOH,G143,11
5l0000G144Y3,AOH,VNP,G144,12
240000G1450V,VNP,AOH,G145,11
5l0000G146G0,AOH,VNP,G146,10
240000G1470L,VNP,AOH,G147,11
5l0000G148F0,AOH,VNP,G148,11
240000G1491T,VNP,AOH,G149,12
5l0000G15071,AOH,VNP,G150,10
240000G15133,VNP,EPH,G151,14
5l0000G152F0,AOH,VNP,G152,10
240000G1530N,VNP,AOH,G153,11
5l0000G154B0,AOH,VNP,G154,8
5l0000G156Z1,AOH,VNP,G156,9
240000G1570V,VNP,AOH,G157,14
560000G15800,HGH,VNP,G158,12
240000G1593G,VNP,AOH,G159,11
5l0000G160W2,AOH,VNP,G160,10
240000G1610H,VNP,AOH,G161,11
240000G1630U,VNP,AOH,G163,10,,w5671
240000G1630Y,VNP,AOH,G163,10,,220621-23|28-30
240000G16907,VNP,NXG,G169,20
5u0000G17001,NXG,VNP,G170,17,,220701-07
240000G17105,VNP,HGH,G171,11,,220620|24-27
240000G17107,VNP,HGH,G171,11,,220701-04|08-11
560000G17200,HGH,VNP,G172,14
240000G17306,VNP,NGH,G173,12
5j0000G17400,TZH,VNP,G174,14
560000G17611,ZDH,VNP,G176,12
240000G1770S,VNP,SKU,G177,13
560000G17800,JUH,VNP,G178,17
240000G1790G,VNP,HGH,G179,10
5j0000G18001,NHH,VNP,G180,19
240000G1810W,VNP,CEH,G181,26
5e0000G18201,NGH,VNP,G182,11
240000G1830W,VNP,VRH,G183,20
5j0000G18400,VRH,VNP,G184,22
240000G1850O,VNP,NHH,G185,16
560000G18600,HGH,VNP,G186,15,,220620|24-27
560000G18601,HGH,VNP,G186,15,,220701-04|08-11
240000G1870M,VNP,TZH,G187,15
240000G1890R,VNP,HGH,G189,10
5j0000G19002,CEH,VNP,G190,26
240000G1910Q,VNP,JUH,G191,17
560000G19200,HGH,VNP,G192,11
240000G19300,VNP,HGH,G193,12
5j0000G19401,SKU,VNP,G194,12
240000G1950W,VNP,NGH,G195,14
5e0000G19601,NGH,VNP,G196,15
240000G1970N,VNP,PIS,G197,21,,220620-30
240000G1970O,VNP,PIS,G197,21,,220701-11
4z0000G19803,PIS,VNP,G198,25,,220620-0701
4z0000G19804,PIS,VNP,G198,25,,220702-11
240000G20141,VNP,QDK,G201,4
490000G20200,QHK,VNP,G202,3,,220702-11
240000G2030L,VNP,QHK,G203,4
490000G20400,QHK,VNP,G204,4,,220630-0708
240000G2050L,VNP,QDK,G205,5
490000G20610,QDK,VNP,G206,5,,220630-0708
240000G2070J,VNP,QHK,G207,4
490000G20800,QDK,VNP,G208,4,,220701-08
240000G20910,VNP,QDK,G209,4
490000G21003,QHK,VNP,G210,4,,220630-0708
240000G21100,VNP,QHK,G211,2
490000G21201,QHK,VNP,G212,4,,220629-0708
240000G21301,VNP,QHK,G213,4
490000G21400,QHK,VNP,G214,2,,220630-0708
240000G21930,VNP,WKK,G219,7
490000G22000,WKK,VNP,G220,7,,220625-28|0701-11
550000G22232,SHH,QHK,G222,10
490000G2280D,QHK,SHH,G225,16
490000G2320M,QDK,AOH,G229,9
5l0000G23491,AOH,QDK,G235,9
580000G2420A,XMS,QDK,G243,25
490000G2440L,QDK,XMS,G241,28
5i0000G24633,ENH,QDK,G247,11
490000G2480E,QDK,ENH,G245,14
560000G25482,HGH,QDK,G255,14
490000G2560A,QDK,HGH,G253,11
4e0000G2580F,WHN,QDK,G258,16
490000G2600E,QDK,WHN,G257,18
250000G26100,TXP,AOH,G261,10
5l0000G26202,AOH,TXP,G262,11
250000G26300,TXP,SHH,G263,8
5l0000G26400,AOH,TXP,G264,9
250000G26505,TXP,AOH,G265,14,,w5671
250000G26507,TXP,AOH,G265,14,,220622-23|28-30
550000G26602,SHH,TXP,G266,11
250000G26706,TXP,AOH,G267,9
5l0000G26800,AOH,TXP,G268,9
250000G26901,TXP,AOH,G269,14
5l0000G27000,AOH,TXP,G270,8,,w5671
5l0000G27020,AOH,TXP,G270,8,,220622-23|28-30
250000G27100,TXP,QDK,G271,8
490000G27200,QDK,TXP,G272,9,,220626-0711
6c0000G2760L,IZQ,QDK,G276,20
490000G2780L,QDK,IZQ,G275,26
4p0000G2790F,JGK,IOQ,G279,24
6i0000G2800C,IOQ,JGK,G280,15
560000G28292,HZH,QDK,G283,15
490000G2840G,QDK,HZH,G281,14
6c0000G2880Q,CWQ,QDK,G288,23
490000G2900M,QDK,CWQ,G287,21,,220624-0711
250000G2920H,TJP,CWQ,G293,16
6c0000G2940C,CWQ,TJP,G294,21
4p0000G29500,JGK,NXG,G295,17,,220627-0711
5u0000G29600,NXG,JGK,G296,17,,220627-0711
5l0000G29802,AOH,MDK,G298,12
470000G30004,MDK,AOH,G297,13
240000G3010K,VNP,FYS,G301,22,,w7126
240000G3010J,VNP,FYS,G301,22,,w345
580000G3020Q,FZS,VNP,G302,16
240000G3030C,VNP,FZS,G303,19
580000G3040P,FZS,VNP,G304,18,,w5671
580000G3040Q,FZS,VNP,G304,18,,w234
250000G30504,TXP,XJA,G305,11
6c0000G3060K,IZQ,TXP,G306,10
240000G3070R,BXP,ICW,G307,19
760000G3080I,ICW,BXP,G308,16
760000G31700,ICW,QDK,G316,28,,220621-0711
490000G31820,QDK,ICW,G315,22
770000G31903,CXW,XJA,G319,8
6i0000G3200L,IOQ,CXW,G320,7,,220620-29
6i0000G3200M,IOQ,CXW,G320,7,,220630-0711
240000G32105,VNP,XKS,G321,19
5n0000G3220P,XKS,VNP,G322,22,,!220621-26
240000G3230R,VNP,XKS,G323,25
5n0000G3240U,XKS,VNP,G324,24
240000G3250M,VNP,XKS,G325,27
5n0000G32604,XKS,VNP,G326,22
250000G3290T,TXP,XKS,G329,26
5n0000G33002,XKS,TXP,G330,24
240000G33110,BXP,ICW,G331,21,,220621-0711
760000G33300,ICW,BXP,G332,15
240000G33510,BXP,NZQ,G335,16
6i0000G33600,NZQ,BXP,G336,17
240000G33710,BXP,ZHQ,G337,20
6e0000G33800,ZHQ,BXP,G338,18
240000G33920,BXP,IZQ,G339,17
6c0000G34000,IZQ,BXP,G340,17
260000G34100,SJP,IOQ,G341,21
6i0000G34200,IOQ,SJP,G342,14
470000G34305,JNK,VRH,G343,17
5j0000G34440,VRH,JGK,G344,21
4p0000G3451B,JGK,FZS,G345,19,,220626-0711
580000G3481N,FZS,JGK,G348,19,,220626-0711
240000G35110,BXP,CUW,G351,20,,220621-0711
770000G35200,CUW,BXP,G352,16
5l0000G36020,AOH,EAY,G360,5
4f0000G3620C,EAY,AOH,G359,7
250000G36309,TXP,WHN,G363,14
4e0000G3640Z,WHN,TXP,G364,15,,w16
250000G36515,TXP,WHN,G365,14,,w16
4e0000G36609,WHN,TXP,G366,7
380000G37005,ZZF,AOH,G367,5
240000G37110,BXP,KQW,G371,22,,220621-0711
780000G37200,KQW,BXP,G372,22
250000G3730P,TXP,VAB,G373,10
0h0000G3740E,VAB,TXP,G374,12
260000G37500,SJP,AOH,G375,12
5l0000G37600,AOH,SJP,G376,16,,220620-30
260000G37700,SJP,AOH,G377,16,,220620-30
5l0000G37800,AOH,SJP,G378,13
260000G37900,SJP,AOH,G379,16
5l0000G38000,AOH,SJP,G380,14
240000G3810I,VNP,KDK,G381,10
470000G38200,KDK,VNP,G382,10,,220620|0701-08
240000G3830P,VNP,KDK,G383,4
470000G38400,KDK,VNP,G384,4
240000G38710,BXP,CXW,G387,19
770000G38800,CXW,BXP,G388,18
1g0000G3890E,DFT,UMK,G389,17
240000G40110,BXP,KOM,G401,22
800000G4020B,KOM,BXP,G402,20
800000G41004,KOM,XJA,G407,6
710000G41708,NFZ,NZQ,G417,6
6i0000G4180J,NZQ,NFZ,G418,7,,220620-30
6i0000G4180K,NZQ,NFZ,G418,7,,220701-11
240000G4210X,BXP,NFZ,G421,24,,220620-0709
240000G4210Y,BXP,NFZ,G421,24,,220708-11
710000G4220B,NFZ,BXP,G422,21
260000G4230N,SJP,BHZ,G423,23
730000G42401,BHZ,SJP,G424,24,,220621-0711
240000G4290O,BXP,LAJ,G429,17,,220621-0711
8d0000G43009,LAJ,BXP,G430,13
4e0000G4310F,WHN,NFZ,G431,16
710000G4320H,NFZ,WHN,G432,16
710000G43606,LZZ,WHN,G436,12
380000G43907,ZAF,GBZ,G439,15
710000G44006,GBZ,ZAF,G440,16
250000G44109,TXP,NGH,G441,13
5e0000G44200,NGH,TXP,G442,13
560000G44621,HGH,QTP,G447,9
250000G44803,QTP,HGH,G448,15
5l0000G45202,UUH,QDK,G453,12
490000G4540Z,QDK,UUH,G451,10,,220630-0708
780000G46605,KQW,MDK,G466,21
470000G46809,MDK,KQW,G465,23,,220630-0711
640000G47901,JDA,BXP,G482,17
240000G4810H,BXP,JDA,G481,24
240000G4850M,BXP,GOG,G485,22
570000G48609,GOG,BXP,G486,23
240000G4910W,BXP,NXG,G491,14,,220621-0711
5u0000G49220,NXG,BXP,G492,13
240000G49730,VNP,SYT,G497,7
120000G49803,SOT,VNP,G498,6
240000G50110,BXP,CWQ,G501,13
6c0000G5020C,CWQ,BXP,G502,13
240000G50310,BXP,ZAQ,G503,14
6c0000G5040D,CWQ,BXP,G504,15
240000G50508,BXP,CWQ,G505,13
6c0000G50610,ZAQ,BXP,G506,14
240000G50720,BXP,CWQ,G507,13
6c0000G50800,CWQ,BXP,G508,11
240000G5110P,BXP,HKN,G511,13
390000G51208,HKN,BXP,G512,9,,220702-09
240000G5210J,BXP,WHN,G521,10
4e0000G52201,WHN,BXP,G522,11
240000G5230S,BXP,WHN,G523,13
390000G52404,KAN,BXP,G524,11
240000G5250H,BXP,KAN,G525,13
4e0000G5260B,WHN,BXP,G526,12
240000G5270O,BXP,WHN,G527,12,,220621-0711
4e0000G5284N,WHN,BXP,G528,10
390000G53100,LBN,IOQ,G531,15,,220625-0711
6i0000G53210,IOQ,LBN,G532,14
390000G53300,OYN,IZQ,G533,11
6c0000G53406,IZQ,OYN,G534,8
6c0000G5350B,CWQ,GBZ,G535,8
710000G53610,GBZ,CWQ,G536,8
6c0000G5370A,CWQ,GBZ,G537,7
710000G5380A,GBZ,CWQ,G538,10
6c0000G53903,CWQ,BHZ,G539,13
730000G54000,BHZ,CWQ,G540,19
380000G5410A,ZAF,IZQ,G541,14
6c0000G54208,IZQ,ZAF,G542,7
380000G54310,ZAF,ZHQ,G543,14
6e0000G54400,ZHQ,ZAF,G544,14
380000G54520,ZAF,IZQ,G545,15
6c0000G5460I,IZQ,ZAF,G546,12,,220621-0711
240000G55100,BXP,ZAF,G551,7,,220621-0711
240000G55300,BXP,ZAF,G553,9
380000G55400,XVF,BXP,G554,8
380000G55600,ZAF,BXP,G556,7
240000G5630V,BXP,LLF,G563,8,,220622
240000G57121,BXP,NOF,G571,14
400000G57200,NOF,BXP,G572,12,,220620
400000G57201,NOF,BXP,G572,13,,220621-0711
5e0000G58282,NGH,WHN,G583,14
4e0000G5840I,WHN,NGH,G584,13
5l0000G58600,AOH,CWQ,G586,14
6c0000G58800,CWQ,AOH,G585,10
5j0000G59060,VRH,WHN,G591,19
390000G5920N,HKN,VRH,G592,23
560000G59471,HGH,WHN,G595,11
4e0000G5960B,WHN,HGH,G596,8
5l0000G59870,AOH,HKN,G598,4
4e0000G6000H,WHN,AOH,G597,4
240000G60120,FTP,TNV,G601,5
270000G60250,TNV,FTP,G602,6
240000G60320,FTP,TNV,G603,4
270000G60420,TNV,FTP,G604,5
240000G60530,FTP,TNV,G605,4
270000G60620,TNV,FTP,G606,4,,220702-11
240000G60730,FTP,TNV,G607,5
270000G60840,TNV,FTP,G608,5
240000G60950,FTP,TNV,G609,4
270000G61030,TNV,FTP,G610,5
240000G61130,FTP,TNV,G611,5
270000G61220,TNV,FTP,G612,3
240000G61330,FTP,TNV,G613,5
270000G61440,TNV,FTP,G614,5
240000G61520,FTP,TNV,G615,6,,220701-11
270000G61640,TNV,FTP,G616,4
270000G61820,TNV,FTP,G618,5
270000G62010,TNV,FTP,G620,5
240000G62110,FTP,LXV,G621,10,,220621-0711
270000G62230,ABV,FTP,G622,14
240000G62310,FTP,ABV,G623,10
270000G62420,LXV,FTP,G624,11,,220621-0711
240000G62510,FTP,AJV,G625,14
270000G62610,ABV,FTP,G626,13
240000G62720,FTP,ABV,G627,12
270000G62840,AJV,FTP,G628,11
240000G62920,FTP,ABV,G629,11
5u0000G6310B,NXG,IZQ,G631,10
6c0000G6320A,IZQ,NXG,G632,8
5i0000G63580,ENH,IOQ,G635,15
6i0000G63610,IOQ,ENH,G636,19
5l0000G63700,NKH,IZQ,G637,12
6c0000G63800,IZQ,NKH,G638,14
5u0000G6400B,NXG,LAJ,G641,20
8d0000G64205,LAJ,NXG,G639,17
5u0000G6450E,NXG,IZQ,G645,10
6c0000G64607,IZQ,NXG,G646,8
380000G64703,ZAF,FZS,G647,24
580000G64803,FZS,ZAF,G648,25
5i0000G64905,ENH,IZQ,G649,12
6c0000G65005,IZQ,ENH,G650,12
4f0000G6520G,EAY,BXP,G652,8
240000G6530L,BXP,EAY,G653,14
4f0000G65409,EAY,BXP,G654,10,,220701-11
240000G6550J,BXP,EAY,G655,11
4f0000G6560R,EAY,BXP,G656,10,,w567
240000G65720,BXP,EAY,G657,11
4f0000G65817,EAY,BXP,G658,11,,w5671
240000G6590R,BXP,EAY,G659,11
240000G66120,BXP,EAY,G661,11,,220621-0711
4f0000G66213,EAY,BXP,G662,10
240000G6630H,BXP,EAY,G663,11,,w567
4f0000G6640M,EAY,BXP,G664,10,,220622-0711
240000G66520,BXP,EAY,G665,9,,w5671
4f0000G6660P,EAY,BXP,G666,10
240000G6711I,BXP,BBY,G671,15
4g0000G6720K,BBY,BXP,G672,11,,220702-11
240000G6730J,BXP,BBY,G673,12
4g0000G67414,BBY,BXP,G674,16,,220701-11
5l0000G67681,AOH,WHN,G676,12
4e0000G6780F,WHN,AOH,G675,11
240000G68110,FTP,CUF,G681,9
380000G68200,CUF,FTP,G682,9
240000G68320,FTP,JGF,G683,10
380000G68400,JGF,FTP,G684,10
240000G68501,BXP,HOY,G685,13
430000G68600,HOY,BXP,G686,9,,220621-0711
640000G68702,JXA,BXP,G690,22
240000G68903,BXP,JXA,G689,24
270000G69100,TNV,WHN,G691,11
4e0000G69209,WHN,TNV,G692,14
270000G69512,TNV,IZQ,G695,21
6c0000G69605,IZQ,TNV,G696,22
560000G69702,HGH,IOQ,G697,5
6i0000G69800,IOQ,HGH,G698,5
1g0000G70108,DFT,VAB,G701,10
0h0000G70209,VAB,DFT,G702,9,,220701-11
1g0000G70307,DFT,LFX,G703,12
0h0000G7040A,VAB,DFT,G704,12
1g0000G7050D,DFT,VAB,G705,8
0h0000G70609,VAB,DFT,G706,9
1g0000G7070B,DFT,MDB,G707,16
0h0000G70809,VAB,DFT,G708,12
1g0000G70909,DFT,VAB,G709,10
0h0000G71008,VAB,DFT,G710,8
1g0000G7110B,DFT,QNB,G711,13
0h0000G71209,VAB,DFT,G712,7,,220702-11
1g0000G71308,DFT,VAB,G713,9
020000G71400,JMB,DFT,G714,16
030000G71601,MDB,DFT,G716,19
1g0000G7170G,DFT,JMB,G717,22
1g0000G71909,DFT,VAB,G719,10
0h0000G72007,VAB,DFT,G720,10
1g0000G72110,DFT,QXB,G721,20
040000G72203,QNB,DFT,G722,18
0h0000G72408,VAB,DFT,G724,10,,220701-11
1g0000G7250B,DFT,VAB,G725,10
1g0000G7270G,DFT,VAB,G727,10
0h0000G7280C,VAB,DFT,G728,8,,220701-11
1g0000G7290G,DFT,VAB,G729,9
0h0000G73007,VAB,DFT,G730,10
1g0000G7310D,DFT,VAB,G731,8
030000G73200,QXB,DFT,G732,14
020000G75403,JMB,SBT,G754,10,,220702-11
120000G75504,SBT,VAB,G755,5
150000G7630C,PVD,VAB,G763,9
0h0000G76406,VAB,PVD,G764,10
1g0000G76508,DFT,QNB,G765,14
040000G76609,QNB,DFT,G766,20
1g0000G76707,DFT,VAB,G767,11
040000G76808,QHX,DFT,G768,11
1g0000G76904,DFT,VAB,G769,10
040000G77000,LFX,DFT,G770,6,,220702-11
1g0000G77101,DFT,JMB,G771,16
020000G77204,JMB,DFT,G772,13
1g0000G77310,DFT,OXB,G773,16
020000G77500,OXB,DFT,G774,13
020000G77800,JMB,DUT,G779,17,,220701-11
120000G78000,DUT,JMB,G777,8
040000G78201,QNB,DUT,G783,11
120000G7840A,DUT,QNB,G781,15
040000G78602,QNB,DUT,G787,10,,220701-11
120000G78806,DUT,QNB,G788,12
240000G79110,FTP,IPV,G791,7,,220621-0711
270000G79310,IPV,FTP,G792,8
240000G80120,BXP,HAN,G801,5
420000G80200,HAN,BXP,G802,5
240000G80300,BXP,EKN,G803,5
4r0000G80400,EKN,BXP,G804,3
240000G80520,BXP,LLF,G805,4
3b0000G80600,LLF,BXP,G806,4
240000G80720,BXP,LLF,G807,4,,单&220701-11
3b0000G80803,LLF,BXP,G808,4
380000G80900,ZAF,IZQ,G809,7,,220622-0711
6c0000G81000,IZQ,ZAF,G810,7,,220623-0711
240000G81100,BXP,SYQ,G811,8
620000G81200,SYQ,BXP,G812,8
6c0000G81400,IZQ,LAJ,G814,7
4f0000G81600,EAY,IOQ,G813,7
5l0000G81700,AOH,IZQ,G817,5
6c0000G81800,IZQ,AOH,G818,5
6i0000G8220O,IOQ,EAY,G822,17
4f0000G8240X,EAY,IOQ,G821,19
6i0000G8260F,IOQ,EAY,G826,18
4f0000G82812,EAY,IOQ,G825,17
6i0000G83000,IOQ,EAY,G830,18
4f0000G83200,EAY,IOQ,G829,20
6c0000G83400,IZQ,EAY,G834,15
4f0000G83600,EAY,IZQ,G833,16
6c0000G83800,IZQ,EAY,G838,13
6c0000G84200,IZQ,LAJ,G842,18
8d0000G84400,LAJ,IZQ,G841,21
8d0000G84800,LAJ,IZQ,G845,21
4e0000G84900,WHN,SZQ,G849,4
650000G85000,SZQ,WHN,G850,4
4e0000G8520B,WHN,LAJ,G853,15
8d0000G85406,LAJ,WHN,G851,15,,220621-0711
4e0000G8560M,WHN,EAY,G857,7
4f0000G85810,EAY,WHN,G855,12
4z0000G86002,PIS,EAY,G861,23
4f0000G8620G,EAY,PIS,G862,23
6c0000G8640C,CWQ,LAJ,G865,19
8d0000G86636,LAJ,CWQ,G863,18
5j0000G86805,CEH,EAY,G869,29
4f0000G8700D,EAY,CEH,G867,27
870000G87303,YIJ,BXP,G872,8,,220622
870000G87702,YIJ,IZQ,G877,17
6c0000G87803,IZQ,YIJ,G878,20
4e0000G88100,WHN,IOQ,G881,4
6i0000G88200,IOQ,WHN,G882,9
4e0000G88300,WHN,IOQ,G883,6
6i0000G88400,IOQ,WHN,G884,7
4e0000G88500,WHN,IZQ,G885,5,,220701-11
6c0000G88600,IZQ,WHN,G886,4
240000G88707,VNP,ZAU,G887,11
550000G88820,ZAU,VNP,G888,12
240000G89103,VNP,UMK,G891,9
470000G89301,UMK,VNP,G892,9,,220702-11
240000G90103,IFP,VAB,G901,4
0h0000G90203,VAB,BJP,G902,4
0h0000G90400,VAB,IFP,G904,4
240000G90510,IFP,CCT,G905,3
110000G90600,CCT,IFP,G906,3
240000G90710,BJP,SBT,G907,2
120000G90810,SBT,BJP,G908,2
240000G90905,IFP,SYT,G909,2
120000G91005,SYT,IFP,G910,2
240000G91510,BJP,JLL,G915,4
180000G91600,JLL,BJP,G916,4
240000G91910,IFP,SYT,G919,2
120000G92000,SYT,IFP,G920,2
240000G92104,IFP,VAB,G921,11
0h0000G92202,VAB,IFP,G922,13,,220701-11
240000G92306,IFP,VAB,G923,11,,w5671
0h0000G92404,VAB,IFP,G924,9
240000G92501,IFP,VAB,G925,8
0h0000G92601,VAB,IFP,G926,11,,220701-11
240000G92701,IFP,VAB,G927,9
040000G92801,QNB,IFP,G928,14,,220702-11
240000G92900,IFP,VAB,G929,9
0h0000G93000,VAB,IFP,G930,12,,220620-30
240000G93110,IFP,VAB,G931,8
0h0000G93202,VAB,IFP,G932,9,,w5671
240000G93320,IFP,QNB,G933,16
0h0000G93400,VAB,IFP,G934,13,,220621-0711
240000G93504,IFP,VAB,G935,11
0h0000G93600,VAB,IFP,G936,10
240000G93705,IFP,VAB,G937,11
0h0000G93800,VAB,IFP,G938,9
240000G93901,IFP,VAB,G939,8
0h0000G94000,VAB,IFP,G940,10
240000G94104,IFP,VAB,G941,8
240000G95110,IFP,CRT,G951,9
110000G95201,CCT,IFP,G952,11
240000G95310,IFP,CRT,G953,7
240000G95507,IFP,CCT,G955,10
1g0000G95602,CRT,IFP,G956,10
240000G95704,IFP,CRT,G957,7
1g0000G95800,CRT,IFP,G958,9
110000G96001,CCT,IFP,G960,9
240000G96102,IFP,CRT,G961,11
1g0000G96201,CRT,IFP,G962,8
240000G97100,IFP,SYT,G971,6
120000G97200,SOT,IFP,G972,7
240000G97304,IFP,SYT,G973,6,,w5671
240000G9730B,IFP,SYT,G973,6,,220621-23|28-30
120000G97403,SBT,IFP,G974,7,,w5671
240000G97500,IFP,SYT,G975,5
120000G97602,SOT,IFP,G976,12
240000G97700,IFP,SYT,G977,7
120000G97800,SBT,IFP,G978,5
240000G97900,IFP,SYT,G979,4,,w5671
240000G9790A,IFP,SYT,G979,4,,220621-23|28-30
120000G98000,SYT,IFP,G980,7
240000G98102,IFP,SOT,G981,9
120000G98200,SYT,IFP,G982,6,,w5671
120000G98209,SYT,IFP,G982,6,,220621-23|28-30
240000G98302,IFP,SOT,G983,9
120000G98400,SYT,IFP,G984,3
240000G98500,IFP,SBT,G985,6
120000G98601,SBT,IFP,G986,8
240000G98701,IFP,SBT,G987,5
120000G98801,SYT,IFP,G988,7
240000G98903,IFP,SBT,G989,3,,w5671
120000G99000,SYT,IFP,G990,7,,w5671
120000G99009,SYT,IFP,G990,7,,220621-23|28-30
1g0000G99300,DFT,BJP,G996,4
240000G99500,BJP,DFT,G995,4
5l0000G99700,AOH,SZQ,G997,5
650000G99800,SZQ,AOH,G998,5
4e000G10010I,WHN,IOQ,G1001,8
6i000G10020G,IOQ,WHN,G1002,10
4e000G10030M,WHN,IOQ,G1003,8
6i000G10040E,IOQ,WHN,G1004,9
4e000G10050S,WHN,IOQ,G1005,9,,220624-0711
6i000G10060D,IOQ,WHN,G1006,8
4e000G10070H,WHN,IOQ,G1007,9
6i000G10080J,IOQ,WHN,G1008,10
4e000G10090J,WHN,IOQ,G1009,9
6i000G10100J,IOQ,WHN,G1010,11
4e000G10110D,WHN,IOQ,G1011,8
6i000G10120C,IOQ,WHN,G1012,10
4e000G10130H,WHN,IOQ,G1013,9
6i000G10140H,IOQ,WHN,G1014,9
6i000G10160A,IOQ,WHN,G1016,12
39000G102000,ECN,IOQ,G1017,11
4e000G10210G,WHN,IFQ,G1021,10
6j000G102302,IFQ,WHN,G1022,8
6i000G102806,IOQ,HAN,G1028,16
42000G103000,HAN,IOQ,G1027,18
6i000G10320F,IOQ,HAN,G1032,14
42000G10340E,HAN,IOQ,G1031,16
6i000G103605,IOQ,HAN,G1036,14
6i000G104002,IOQ,OUN,G1040,17
4r000G104203,OUN,IOQ,G1039,18
24000G104500,VNP,JGK,G1045,5
24000G104701,VNP,JGK,G1047,4
47000G104801,JNK,VNP,G1048,6,,220630-0708
24000G104901,VNP,JGK,G1049,6
4p000G105000,JGK,VNP,G1050,5
24000G105303,VNP,JGK,G1053,5
4p000G105400,TMK,VNP,G1054,7,,220630-0708
24000G106102,VNP,QDK,G1061,10
49000G106201,WFK,VNP,G1062,6,,220630-0708
24000G106302,VNP,QDK,G1063,9
49000G106402,QHK,VNP,G1064,10,,220629-0708
24000G106502,VNP,QDK,G1065,10
